vendor_id,week_start_date,vendor_name,vendor_type,sla_target_hours,request_volume,actual_avg_hours,breach_flag,sla_compliance_pct
VEN0092,2024-06-03,Preferred Service Vendor 092,Preferred,4,2914,6.02,1,0.899
VEN0092,2024-06-10,Preferred Service Vendor 092,Preferred,4,2603,4.43,1,0.9785
VEN0092,2024-06-17,Preferred Service Vendor 092,Preferred,4,5050,5.08,1,0.946
VEN0092,2024-06-24,Preferred Service Vendor 092,Preferred,4,4606,6.24,1,0.888
VEN0092,2024-07-01,Preferred Service Vendor 092,Preferred,4,5546,5.02,1,0.949
VEN0092,2024-07-08,Preferred Service Vendor 092,Preferred,4,2916,3.05,0,1.0
VEN0092,2024-07-15,Preferred Service Vendor 092,Preferred,4,5434,4.53,1,0.9735
VEN0092,2024-07-22,Preferred Service Vendor 092,Preferred,4,6224,6.36,1,0.882
VEN0092,2024-07-29,Preferred Service Vendor 092,Preferred,4,4640,5.36,1,0.932
VEN0092,2024-08-05,Preferred Service Vendor 092,Preferred,4,2795,4.63,1,0.9685
VEN0092,2024-08-12,Preferred Service Vendor 092,Preferred,4,3618,2.7,0,1.0
VEN0092,2024-08-19,Preferred Service Vendor 092,Preferred,4,2226,4.52,1,0.974
VEN0092,2024-08-26,Preferred Service Vendor 092,Preferred,4,4654,6.32,1,0.884
VEN0092,2024-09-02,Preferred Service Vendor 092,Preferred,4,3191,4.68,1,0.966
VEN0092,2024-09-09,Preferred Service Vendor 092,Preferred,4,3199,2.58,0,1.0
VEN0092,2024-09-16,Preferred Service Vendor 092,Preferred,4,3568,3.26,0,1.0
VEN0092,2024-09-23,Preferred Service Vendor 092,Preferred,4,4098,4.56,1,0.972
VEN0092,2024-09-30,Preferred Service Vendor 092,Preferred,4,6373,6.16,1,0.892
VEN0092,2024-10-07,Preferred Service Vendor 092,Preferred,4,5794,2.2,0,1.0
VEN0092,2024-10-14,Preferred Service Vendor 092,Preferred,4,5253,3.64,0,1.0
VEN0092,2024-10-21,Preferred Service Vendor 092,Preferred,4,3344,5.17,1,0.9415
VEN0092,2024-10-28,Preferred Service Vendor 092,Preferred,4,3062,3.4,0,1.0
VEN0092,2024-11-04,Preferred Service Vendor 092,Preferred,4,4688,3.75,0,1.0
VEN0092,2024-11-11,Preferred Service Vendor 092,Preferred,4,3584,2.68,0,1.0
VEN0092,2024-11-18,Preferred Service Vendor 092,Preferred,4,4531,3.63,0,1.0
VEN0092,2024-11-25,Preferred Service Vendor 092,Preferred,4,5065,4.31,1,0.9845
VEN0092,2024-12-02,Preferred Service Vendor 092,Preferred,4,4955,3.82,0,1.0
VEN0092,2024-12-09,Preferred Service Vendor 092,Preferred,4,3150,2.43,0,1.0
VEN0092,2024-12-16,Preferred Service Vendor 092,Preferred,4,2670,5.06,1,0.947
VEN0092,2024-12-23,Preferred Service Vendor 092,Preferred,4,5988,3.33,0,1.0
VEN0092,2024-12-30,Preferred Service Vendor 092,Preferred,4,1483,5.34,1,0.933
VEN0093,2023-01-02,Preferred Service Vendor 093,Preferred,24,3133,20.42,0,1.0
VEN0093,2023-01-09,Preferred Service Vendor 093,Preferred,24,4781,35.62,1,0.419
VEN0093,2023-01-16,Preferred Service Vendor 093,Preferred,24,3550,37.16,1,0.35
VEN0093,2023-01-23,Preferred Service Vendor 093,Preferred,24,4091,30.56,1,0.672
VEN0093,2023-01-30,Preferred Service Vendor 093,Preferred,24,5519,33.45,1,0.5275
VEN0093,2023-02-06,Preferred Service Vendor 093,Preferred,24,3080,36.54,1,0.373
VEN0093,2023-02-13,Preferred Service Vendor 093,Preferred,24,4521,25.49,1,0.9255
VEN0093,2023-02-20,Preferred Service Vendor 093,Preferred,24,3697,23.98,0,1.0
VEN0093,2023-02-27,Preferred Service Vendor 093,Preferred,24,5616,36.15,1,0.3925
VEN0093,2023-03-06,Preferred Service Vendor 093,Preferred,24,3769,37.07,1,0.35
VEN0093,2023-03-13,Preferred Service Vendor 093,Preferred,24,5400,34.27,1,0.4865
VEN0093,2023-03-20,Preferred Service Vendor 093,Preferred,24,4500,20.16,0,1.0
VEN0093,2023-03-27,Preferred Service Vendor 093,Preferred,24,4257,23.01,0,1.0
VEN0093,2023-04-03,Preferred Service Vendor 093,Preferred,24,4025,34.58,1,0.471
VEN0093,2023-04-10,Preferred Service Vendor 093,Preferred,24,2845,33.93,1,0.5035
VEN0093,2023-04-17,Preferred Service Vendor 093,Preferred,24,3934,16.92,0,1.0
VEN0093,2023-04-24,Preferred Service Vendor 093,Preferred,24,4066,30.45,1,0.6775
VEN0093,2023-05-01,Preferred Service Vendor 093,Preferred,24,4765,32.34,1,0.583
VEN0093,2023-05-08,Preferred Service Vendor 093,Preferred,24,4168,18.94,0,1.0
VEN0093,2023-05-15,Preferred Service Vendor 093,Preferred,24,4214,25.75,1,0.9125
VEN0093,2023-05-22,Preferred Service Vendor 093,Preferred,24,4089,28.83,1,0.7585
VEN0093,2023-05-29,Preferred Service Vendor 093,Preferred,24,2836,35.26,1,0.437
VEN0093,2023-06-05,Preferred Service Vendor 093,Preferred,24,4978,26.74,1,0.863
VEN0093,2023-06-12,Preferred Service Vendor 093,Preferred,24,2255,18.22,0,1.0
VEN0093,2023-06-19,Preferred Service Vendor 093,Preferred,24,4503,31.98,1,0.601
VEN0093,2023-06-26,Preferred Service Vendor 093,Preferred,24,4507,20.63,0,1.0
VEN0093,2023-07-03,Preferred Service Vendor 093,Preferred,24,3861,26.56,1,0.872
VEN0093,2023-07-10,Preferred Service Vendor 093,Preferred,24,3718,33.81,1,0.5095
VEN0093,2023-07-17,Preferred Service Vendor 093,Preferred,24,3780,29.19,1,0.7405
VEN0093,2023-07-24,Preferred Service Vendor 093,Preferred,24,2612,23.02,0,1.0
VEN0093,2023-07-31,Preferred Service Vendor 093,Preferred,24,4248,27.91,1,0.8045
VEN0093,2023-08-07,Preferred Service Vendor 093,Preferred,24,3554,34.24,1,0.488
VEN0093,2023-08-14,Preferred Service Vendor 093,Preferred,24,5580,21.24,0,1.0
VEN0093,2023-08-21,Preferred Service Vendor 093,Preferred,24,6213,37.23,1,0.35
VEN0093,2023-08-28,Preferred Service Vendor 093,Preferred,24,4329,34.66,1,0.467
VEN0093,2023-09-04,Preferred Service Vendor 093,Preferred,24,2986,19.8,0,1.0
VEN0093,2023-09-11,Preferred Service Vendor 093,Preferred,24,3892,35.27,1,0.4365
VEN0093,2023-09-18,Preferred Service Vendor 093,Preferred,24,2191,30.25,1,0.6875
VEN0093,2023-09-25,Preferred Service Vendor 093,Preferred,24,3320,34.58,1,0.471
VEN0093,2023-10-02,Preferred Service Vendor 093,Preferred,24,5450,33.19,1,0.5405
VEN0093,2023-10-09,Preferred Service Vendor 093,Preferred,24,4612,28.37,1,0.7815
VEN0093,2023-10-16,Preferred Service Vendor 093,Preferred,24,2137,30.51,1,0.6745
VEN0093,2023-10-23,Preferred Service Vendor 093,Preferred,24,4341,36.45,1,0.3775
VEN0093,2023-10-30,Preferred Service Vendor 093,Preferred,24,6495,30.03,1,0.6985
VEN0093,2023-11-06,Preferred Service Vendor 093,Preferred,24,7005,22.12,0,1.0
VEN0093,2023-11-13,Preferred Service Vendor 093,Preferred,24,3424,36.33,1,0.3835
VEN0093,2023-11-20,Preferred Service Vendor 093,Preferred,24,2701,17.65,0,1.0
VEN0093,2023-11-27,Preferred Service Vendor 093,Preferred,24,3348,19.54,0,1.0
VEN0093,2023-12-04,Preferred Service Vendor 093,Preferred,24,1811,21.49,0,1.0
VEN0093,2023-12-11,Preferred Service Vendor 093,Preferred,24,5037,22.5,0,1.0
VEN0093,2023-12-18,Preferred Service Vendor 093,Preferred,24,2963,20.27,0,1.0
VEN0093,2023-12-25,Preferred Service Vendor 093,Preferred,24,4722,15.45,0,1.0
VEN0093,2024-01-01,Preferred Service Vendor 093,Preferred,24,3355,14.68,0,1.0
VEN0093,2024-01-08,Preferred Service Vendor 093,Preferred,24,3488,23.85,0,1.0
VEN0093,2024-01-15,Preferred Service Vendor 093,Preferred,24,2136,36.51,1,0.3745
VEN0093,2024-01-22,Preferred Service Vendor 093,Preferred,24,4296,30.46,1,0.677
VEN0093,2024-01-29,Preferred Service Vendor 093,Preferred,24,4514,35.87,1,0.4065
VEN0093,2024-02-05,Preferred Service Vendor 093,Preferred,24,5766,33.16,1,0.542
VEN0093,2024-02-12,Preferred Service Vendor 093,Preferred,24,3515,19.92,0,1.0
VEN0093,2024-02-19,Preferred Service Vendor 093,Preferred,24,3617,19.44,0,1.0
VEN0093,2024-02-26,Preferred Service Vendor 093,Preferred,24,3239,21.35,0,1.0
VEN0093,2024-03-04,Preferred Service Vendor 093,Preferred,24,2618,31.59,1,0.6205
VEN0093,2024-03-11,Preferred Service Vendor 093,Preferred,24,3857,35.35,1,0.4325
VEN0093,2024-03-18,Preferred Service Vendor 093,Preferred,24,3045,19.28,0,1.0
VEN0093,2024-03-25,Preferred Service Vendor 093,Preferred,24,3251,22.31,0,1.0
VEN0093,2024-04-01,Preferred Service Vendor 093,Preferred,24,4992,30.54,1,0.673
VEN0093,2024-04-08,Preferred Service Vendor 093,Preferred,24,4157,36.61,1,0.3695
VEN0093,2024-04-15,Preferred Service Vendor 093,Preferred,24,5024,36.46,1,0.377
VEN0093,2024-04-22,Preferred Service Vendor 093,Preferred,24,4927,16.38,0,1.0
VEN0093,2024-04-29,Preferred Service Vendor 093,Preferred,24,6230,34.53,1,0.4735
VEN0093,2024-05-06,Preferred Service Vendor 093,Preferred,24,4074,22.87,0,1.0
VEN0093,2024-05-13,Preferred Service Vendor 093,Preferred,24,3962,18.94,0,1.0
VEN0093,2024-05-20,Preferred Service Vendor 093,Preferred,24,1958,25.74,1,0.913
VEN0093,2024-05-27,Preferred Service Vendor 093,Preferred,24,3474,36.68,1,0.366
VEN0093,2024-06-03,Preferred Service Vendor 093,Preferred,24,3342,21.88,0,1.0
VEN0093,2024-06-10,Preferred Service Vendor 093,Preferred,24,3793,27.53,1,0.8235
VEN0093,2024-06-17,Preferred Service Vendor 093,Preferred,24,2929,17.5,0,1.0
VEN0093,2024-06-24,Preferred Service Vendor 093,Preferred,24,4836,16.44,0,1.0
VEN0093,2024-07-01,Preferred Service Vendor 093,Preferred,24,4722,20.02,0,1.0
VEN0093,2024-07-08,Preferred Service Vendor 093,Preferred,24,4220,21.01,0,1.0
VEN0093,2024-07-15,Preferred Service Vendor 093,Preferred,24,5659,36.33,1,0.3835
VEN0093,2024-07-22,Preferred Service Vendor 093,Preferred,24,5681,36.37,1,0.3815
VEN0093,2024-07-29,Preferred Service Vendor 093,Preferred,24,3486,30.19,1,0.6905
VEN0093,2024-08-05,Preferred Service Vendor 093,Preferred,24,4023,26.51,1,0.8745
VEN0093,2024-08-12,Preferred Service Vendor 093,Preferred,24,4429,18.25,0,1.0
VEN0093,2024-08-19,Preferred Service Vendor 093,Preferred,24,2847,30.37,1,0.6815
VEN0093,2024-08-26,Preferred Service Vendor 093,Preferred,24,3589,19.53,0,1.0
VEN0093,2024-09-02,Preferred Service Vendor 093,Preferred,24,4798,29.69,1,0.7155
VEN0093,2024-09-09,Preferred Service Vendor 093,Preferred,24,3786,34.13,1,0.4935
VEN0093,2024-09-16,Preferred Service Vendor 093,Preferred,24,5290,31.44,1,0.628
VEN0093,2024-09-23,Preferred Service Vendor 093,Preferred,24,3657,19.57,0,1.0
VEN0093,2024-09-30,Preferred Service Vendor 093,Preferred,24,5112,14.66,0,1.0
VEN0093,2024-10-07,Preferred Service Vendor 093,Preferred,24,5381,35.81,1,0.4095
VEN0093,2024-10-14,Preferred Service Vendor 093,Preferred,24,4559,30.95,1,0.6525
VEN0093,2024-10-21,Preferred Service Vendor 093,Preferred,24,4294,34.13,1,0.4935
VEN0093,2024-10-28,Preferred Service Vendor 093,Preferred,24,3775,28.56,1,0.772
VEN0093,2024-11-04,Preferred Service Vendor 093,Preferred,24,6143,17.9,0,1.0
VEN0093,2024-11-11,Preferred Service Vendor 093,Preferred,24,3538,30.57,1,0.6715
VEN0093,2024-11-18,Preferred Service Vendor 093,Preferred,24,5305,34.73,1,0.4635
VEN0093,2024-11-25,Preferred Service Vendor 093,Preferred,24,3059,33.63,1,0.5185
VEN0093,2024-12-02,Preferred Service Vendor 093,Preferred,24,2248,24.85,1,0.9575
VEN0093,2024-12-09,Preferred Service Vendor 093,Preferred,24,2444,34.17,1,0.4915
VEN0093,2024-12-16,Preferred Service Vendor 093,Preferred,24,4251,25.07,1,0.9465
VEN0093,2024-12-23,Preferred Service Vendor 093,Preferred,24,4951,17.14,0,1.0
VEN0093,2024-12-30,Preferred Service Vendor 093,Preferred,24,4118,27.1,1,0.845
VEN0094,2023-01-02,Preferred Service Vendor 094,Strategic,12,2614,10.15,0,1.0
VEN0094,2023-01-09,Preferred Service Vendor 094,Strategic,12,5066,7.71,0,1.0
VEN0094,2023-01-16,Preferred Service Vendor 094,Strategic,12,6556,12.51,1,0.9745
VEN0094,2023-01-23,Preferred Service Vendor 094,Strategic,12,3616,16.48,1,0.776
VEN0094,2023-01-30,Preferred Service Vendor 094,Strategic,12,2844,16.64,1,0.768
VEN0094,2023-02-06,Preferred Service Vendor 094,Strategic,12,4128,17.71,1,0.7145
VEN0094,2023-02-13,Preferred Service Vendor 094,Strategic,12,4454,11.38,0,1.0
VEN0094,2023-02-20,Preferred Service Vendor 094,Strategic,12,3022,15.56,1,0.822
VEN0094,2023-02-27,Preferred Service Vendor 094,Strategic,12,5359,17.24,1,0.738
VEN0094,2023-03-06,Preferred Service Vendor 094,Strategic,12,1486,13.53,1,0.9235
VEN0094,2023-03-13,Preferred Service Vendor 094,Strategic,12,3904,11.06,0,1.0
VEN0094,2023-03-20,Preferred Service Vendor 094,Strategic,12,3127,18.17,1,0.6915
VEN0094,2023-03-27,Preferred Service Vendor 094,Strategic,12,3515,16.74,1,0.763
VEN0094,2023-04-03,Preferred Service Vendor 094,Strategic,12,4094,9.32,0,1.0
VEN0094,2023-04-10,Preferred Service Vendor 094,Strategic,12,4105,12.16,1,0.992
VEN0094,2023-04-17,Preferred Service Vendor 094,Strategic,12,3145,9.54,0,1.0
VEN0094,2023-04-24,Preferred Service Vendor 094,Strategic,12,4690,17.97,1,0.7015
VEN0094,2023-05-01,Preferred Service Vendor 094,Strategic,12,3744,17.37,1,0.7315
VEN0094,2023-05-08,Preferred Service Vendor 094,Strategic,12,4398,11.83,0,1.0
VEN0094,2023-05-15,Preferred Service Vendor 094,Strategic,12,4416,8.05,0,1.0
VEN0094,2023-05-22,Preferred Service Vendor 094,Strategic,12,3366,10.81,0,1.0
VEN0094,2023-05-29,Preferred Service Vendor 094,Strategic,12,4555,10.43,0,1.0
VEN0094,2023-06-05,Preferred Service Vendor 094,Strategic,12,5337,17.93,1,0.7035
VEN0094,2023-06-12,Preferred Service Vendor 094,Strategic,12,4740,15.97,1,0.8015
VEN0094,2023-06-19,Preferred Service Vendor 094,Strategic,12,3311,17.46,1,0.727
VEN0094,2023-06-26,Preferred Service Vendor 094,Strategic,12,4487,18.53,1,0.6735
VEN0094,2023-07-03,Preferred Service Vendor 094,Strategic,12,3487,13.35,1,0.9325
VEN0094,2023-07-10,Preferred Service Vendor 094,Strategic,12,4304,17.71,1,0.7145
VEN0094,2023-07-17,Preferred Service Vendor 094,Strategic,12,3628,12.0,0,1.0
VEN0094,2023-07-24,Preferred Service Vendor 094,Strategic,12,5858,17.0,1,0.75
VEN0094,2023-07-31,Preferred Service Vendor 094,Strategic,12,3435,14.57,1,0.8715
VEN0094,2023-08-07,Preferred Service Vendor 094,Strategic,12,5997,9.56,0,1.0
VEN0094,2023-08-14,Preferred Service Vendor 094,Strategic,12,5858,14.54,1,0.873
VEN0094,2023-08-21,Preferred Service Vendor 094,Strategic,12,4181,14.96,1,0.852
VEN0094,2023-08-28,Preferred Service Vendor 094,Strategic,12,1907,11.63,0,1.0
VEN0094,2023-09-04,Preferred Service Vendor 094,Strategic,12,3119,17.23,1,0.7385
VEN0094,2023-09-11,Preferred Service Vendor 094,Strategic,12,4758,12.89,1,0.9555
VEN0094,2023-09-18,Preferred Service Vendor 094,Strategic,12,2696,11.2,0,1.0
VEN0094,2023-09-25,Preferred Service Vendor 094,Strategic,12,3960,12.23,1,0.9885
VEN0094,2023-10-02,Preferred Service Vendor 094,Strategic,12,4431,15.16,1,0.842
VEN0094,2023-10-09,Preferred Service Vendor 094,Strategic,12,5586,15.35,1,0.8325
VEN0094,2023-10-16,Preferred Service Vendor 094,Strategic,12,5597,9.95,0,1.0
VEN0094,2023-10-23,Preferred Service Vendor 094,Strategic,12,2515,16.78,1,0.761
VEN0094,2023-10-30,Preferred Service Vendor 094,Strategic,12,2206,10.8,0,1.0
VEN0094,2023-11-06,Preferred Service Vendor 094,Strategic,12,3479,7.82,0,1.0
VEN0094,2023-11-13,Preferred Service Vendor 094,Strategic,12,5786,10.71,0,1.0
VEN0094,2023-11-20,Preferred Service Vendor 094,Strategic,12,5544,13.16,1,0.942
VEN0094,2023-11-27,Preferred Service Vendor 094,Strategic,12,4719,9.57,0,1.0
VEN0094,2023-12-04,Preferred Service Vendor 094,Strategic,12,4646,15.8,1,0.81
VEN0094,2023-12-11,Preferred Service Vendor 094,Strategic,12,4783,12.12,1,0.994
VEN0094,2023-12-18,Preferred Service Vendor 094,Strategic,12,3916,15.55,1,0.8225
VEN0094,2023-12-25,Preferred Service Vendor 094,Strategic,12,6158,17.23,1,0.7385
VEN0094,2024-01-01,Preferred Service Vendor 094,Strategic,12,4758,14.31,1,0.8845
VEN0094,2024-01-08,Preferred Service Vendor 094,Strategic,12,3495,12.09,1,0.9955
VEN0094,2024-01-15,Preferred Service Vendor 094,Strategic,12,3909,17.01,1,0.7495
VEN0094,2024-01-22,Preferred Service Vendor 094,Strategic,12,2719,9.36,0,1.0
VEN0094,2024-01-29,Preferred Service Vendor 094,Strategic,12,3870,9.48,0,1.0
VEN0094,2024-02-05,Preferred Service Vendor 094,Strategic,12,4784,10.05,0,1.0
VEN0094,2024-02-12,Preferred Service Vendor 094,Strategic,12,4648,15.44,1,0.828
VEN0094,2024-02-19,Preferred Service Vendor 094,Strategic,12,3558,15.12,1,0.844
VEN0094,2024-02-26,Preferred Service Vendor 094,Strategic,12,3817,11.58,0,1.0
VEN0094,2024-03-04,Preferred Service Vendor 094,Strategic,12,3156,14.34,1,0.883
VEN0094,2024-03-11,Preferred Service Vendor 094,Strategic,12,4598,11.55,0,1.0
VEN0094,2024-03-18,Preferred Service Vendor 094,Strategic,12,3589,9.54,0,1.0
VEN0094,2024-03-25,Preferred Service Vendor 094,Strategic,12,4268,18.37,1,0.6815
VEN0094,2024-04-01,Preferred Service Vendor 094,Strategic,12,4551,10.95,0,1.0
VEN0094,2024-04-08,Preferred Service Vendor 094,Strategic,12,2911,14.66,1,0.867
VEN0094,2024-04-15,Preferred Service Vendor 094,Strategic,12,2910,10.67,0,1.0
VEN0094,2024-04-22,Preferred Service Vendor 094,Strategic,12,4388,11.49,0,1.0
VEN0094,2024-04-29,Preferred Service Vendor 094,Strategic,12,4362,16.59,1,0.7705
VEN0094,2024-05-06,Preferred Service Vendor 094,Strategic,12,1239,18.17,1,0.6915
VEN0094,2024-05-13,Preferred Service Vendor 094,Strategic,12,3260,12.49,1,0.9755
VEN0094,2024-05-20,Preferred Service Vendor 094,Strategic,12,5353,16.26,1,0.787
VEN0094,2024-05-27,Preferred Service Vendor 094,Strategic,12,4680,17.63,1,0.7185
VEN0094,2024-06-03,Preferred Service Vendor 094,Strategic,12,4953,14.11,1,0.8945
VEN0094,2024-06-10,Preferred Service Vendor 094,Strategic,12,5481,9.78,0,1.0
VEN0094,2024-06-17,Preferred Service Vendor 094,Strategic,12,4793,12.19,1,0.9905
VEN0094,2024-06-24,Preferred Service Vendor 094,Strategic,12,3102,18.79,1,0.6605
VEN0094,2024-07-01,Preferred Service Vendor 094,Strategic,12,3548,10.4,0,1.0
VEN0094,2024-07-08,Preferred Service Vendor 094,Strategic,12,4256,13.05,1,0.9475
VEN0094,2024-07-15,Preferred Service Vendor 094,Strategic,12,2195,16.73,1,0.7635
VEN0094,2024-07-22,Preferred Service Vendor 094,Strategic,12,3854,9.26,0,1.0
VEN0094,2024-07-29,Preferred Service Vendor 094,Strategic,12,4706,14.07,1,0.8965
VEN0094,2024-08-05,Preferred Service Vendor 094,Strategic,12,4704,14.56,1,0.872
VEN0094,2024-08-12,Preferred Service Vendor 094,Strategic,12,4456,14.37,1,0.8815
VEN0094,2024-08-19,Preferred Service Vendor 094,Strategic,12,3452,14.06,1,0.897
VEN0094,2024-08-26,Preferred Service Vendor 094,Strategic,12,3716,17.38,1,0.731
VEN0094,2024-09-02,Preferred Service Vendor 094,Strategic,12,3986,12.99,1,0.9505
VEN0094,2024-09-09,Preferred Service Vendor 094,Strategic,12,3426,12.23,1,0.9885
VEN0094,2024-09-16,Preferred Service Vendor 094,Strategic,12,5150,14.09,1,0.8955
VEN0094,2024-09-23,Preferred Service Vendor 094,Strategic,12,4687,12.75,1,0.9625
VEN0094,2024-09-30,Preferred Service Vendor 094,Strategic,12,3104,17.77,1,0.7115
VEN0094,2024-10-07,Preferred Service Vendor 094,Strategic,12,3715,15.68,1,0.816
VEN0094,2024-10-14,Preferred Service Vendor 094,Strategic,12,2988,12.8,1,0.96
VEN0094,2024-10-21,Preferred Service Vendor 094,Strategic,12,3243,9.46,0,1.0
VEN0094,2024-10-28,Preferred Service Vendor 094,Strategic,12,3547,12.92,1,0.954
VEN0094,2024-11-04,Preferred Service Vendor 094,Strategic,12,4959,14.86,1,0.857
VEN0094,2024-11-11,Preferred Service Vendor 094,Strategic,12,2655,10.54,0,1.0
VEN0094,2024-11-18,Preferred Service Vendor 094,Strategic,12,5961,17.69,1,0.7155
VEN0094,2024-11-25,Preferred Service Vendor 094,Strategic,12,3313,12.49,1,0.9755
VEN0094,2024-12-02,Preferred Service Vendor 094,Strategic,12,2706,11.77,0,1.0
VEN0094,2024-12-09,Preferred Service Vendor 094,Strategic,12,3140,11.25,0,1.0
VEN0094,2024-12-16,Preferred Service Vendor 094,Strategic,12,3972,8.14,0,1.0
VEN0094,2024-12-23,Preferred Service Vendor 094,Strategic,12,4165,14.43,1,0.8785
VEN0094,2024-12-30,Preferred Service Vendor 094,Strategic,12,4976,10.03,0,1.0
VEN0095,2023-01-02,Preferred Service Vendor 095,Preferred,4,4052,3.82,0,1.0
VEN0095,2023-01-09,Preferred Service Vendor 095,Preferred,4,4379,2.82,0,1.0
VEN0095,2023-01-16,Preferred Service Vendor 095,Preferred,4,6140,6.36,1,0.882
VEN0095,2023-01-23,Preferred Service Vendor 095,Preferred,4,4915,5.4,1,0.93
VEN0095,2023-01-30,Preferred Service Vendor 095,Preferred,4,4568,4.11,1,0.9945
VEN0095,2023-02-06,Preferred Service Vendor 095,Preferred,4,4919,3.83,0,1.0
VEN0095,2023-02-13,Preferred Service Vendor 095,Preferred,4,4792,4.81,1,0.9595
VEN0095,2023-02-20,Preferred Service Vendor 095,Preferred,4,5310,1.46,0,1.0
VEN0095,2023-02-27,Preferred Service Vendor 095,Preferred,4,4246,7.19,1,0.8405
VEN0095,2023-03-06,Preferred Service Vendor 095,Preferred,4,3861,4.99,1,0.9505
VEN0095,2023-03-13,Preferred Service Vendor 095,Preferred,4,3007,6.89,1,0.8555
VEN0095,2023-03-20,Preferred Service Vendor 095,Preferred,4,4454,3.85,0,1.0
VEN0095,2023-03-27,Preferred Service Vendor 095,Preferred,4,3217,3.07,0,1.0
VEN0095,2023-04-03,Preferred Service Vendor 095,Preferred,4,6004,5.43,1,0.9285
VEN0095,2023-04-10,Preferred Service Vendor 095,Preferred,4,5060,3.29,0,1.0
VEN0095,2023-04-17,Preferred Service Vendor 095,Preferred,4,4766,4.24,1,0.988
VEN0095,2023-04-24,Preferred Service Vendor 095,Preferred,4,4209,3.98,0,1.0
VEN0095,2023-05-01,Preferred Service Vendor 095,Preferred,4,5336,2.48,0,1.0
VEN0095,2023-05-08,Preferred Service Vendor 095,Preferred,4,5232,4.91,1,0.9545
VEN0095,2023-05-15,Preferred Service Vendor 095,Preferred,4,4660,2.14,0,1.0
VEN0095,2023-05-22,Preferred Service Vendor 095,Preferred,4,2550,3.55,0,1.0
VEN0095,2023-05-29,Preferred Service Vendor 095,Preferred,4,5682,4.13,1,0.9935
VEN0095,2023-06-05,Preferred Service Vendor 095,Preferred,4,6110,1.79,0,1.0
VEN0095,2023-06-12,Preferred Service Vendor 095,Preferred,4,4286,2.26,0,1.0
VEN0095,2023-06-19,Preferred Service Vendor 095,Preferred,4,3863,5.58,1,0.921
VEN0095,2023-06-26,Preferred Service Vendor 095,Preferred,4,3669,4.73,1,0.9635
VEN0095,2023-07-03,Preferred Service Vendor 095,Preferred,4,3089,6.12,1,0.894
VEN0095,2023-07-10,Preferred Service Vendor 095,Preferred,4,3229,2.44,0,1.0
VEN0095,2023-07-17,Preferred Service Vendor 095,Preferred,4,4551,4.13,1,0.9935
VEN0095,2023-07-24,Preferred Service Vendor 095,Preferred,4,6263,4.85,1,0.9575
VEN0095,2023-07-31,Preferred Service Vendor 095,Preferred,4,5539,2.57,0,1.0
VEN0095,2023-08-07,Preferred Service Vendor 095,Preferred,4,5350,3.99,0,1.0
VEN0095,2023-08-14,Preferred Service Vendor 095,Preferred,4,5224,1.75,0,1.0
VEN0095,2023-08-21,Preferred Service Vendor 095,Preferred,4,4690,3.31,0,1.0
VEN0095,2023-08-28,Preferred Service Vendor 095,Preferred,4,5474,3.38,0,1.0
VEN0095,2023-09-04,Preferred Service Vendor 095,Preferred,4,4295,3.66,0,1.0
VEN0095,2023-09-11,Preferred Service Vendor 095,Preferred,4,3761,2.64,0,1.0
VEN0095,2023-09-18,Preferred Service Vendor 095,Preferred,4,2549,5.7,1,0.915
VEN0095,2023-09-25,Preferred Service Vendor 095,Preferred,4,4938,1.72,0,1.0
VEN0095,2023-10-02,Preferred Service Vendor 095,Preferred,4,4758,5.31,1,0.9345
VEN0095,2023-10-09,Preferred Service Vendor 095,Preferred,4,4743,4.83,1,0.9585
VEN0095,2023-10-16,Preferred Service Vendor 095,Preferred,4,4214,5.6,1,0.92
VEN0095,2023-10-23,Preferred Service Vendor 095,Preferred,4,3405,3.31,0,1.0
VEN0095,2023-10-30,Preferred Service Vendor 095,Preferred,4,3945,6.59,1,0.8705
VEN0095,2023-11-06,Preferred Service Vendor 095,Preferred,4,5524,2.48,0,1.0
VEN0095,2023-11-13,Preferred Service Vendor 095,Preferred,4,3221,5.06,1,0.947
VEN0095,2023-11-20,Preferred Service Vendor 095,Preferred,4,3026,2.56,0,1.0
VEN0095,2023-11-27,Preferred Service Vendor 095,Preferred,4,3046,6.07,1,0.8965
VEN0095,2023-12-04,Preferred Service Vendor 095,Preferred,4,3754,3.82,0,1.0
VEN0095,2023-12-11,Preferred Service Vendor 095,Preferred,4,5026,5.84,1,0.908
VEN0095,2023-12-18,Preferred Service Vendor 095,Preferred,4,4381,4.73,1,0.9635
VEN0095,2023-12-25,Preferred Service Vendor 095,Preferred,4,3726,5.14,1,0.943
VEN0095,2024-01-01,Preferred Service Vendor 095,Preferred,4,3915,4.19,1,0.9905
VEN0095,2024-01-08,Preferred Service Vendor 095,Preferred,4,4044,3.17,0,1.0
VEN0095,2024-01-15,Preferred Service Vendor 095,Preferred,4,5493,5.61,1,0.9195
VEN0095,2024-01-22,Preferred Service Vendor 095,Preferred,4,6511,4.55,1,0.9725
VEN0095,2024-01-29,Preferred Service Vendor 095,Preferred,4,4927,3.63,0,1.0
VEN0095,2024-02-05,Preferred Service Vendor 095,Preferred,4,3871,2.57,0,1.0
VEN0095,2024-02-12,Preferred Service Vendor 095,Preferred,4,3718,2.32,0,1.0
