consultant_id,week_start_date,consultant_name,vertical_id,vertical_name,requests_handled,capacity_utilization_pct,profitability_pct,revenue,profit,cost
CONT082,2024-07-01,Global Advisor 082,V09,Africa,2242,0.8113,0.0513,185384.4,9510.22,175874.18
CONT082,2024-07-08,Global Advisor 082,V09,Africa,2064,0.7645,0.0633,260739.64,16504.82,244234.82
CONT082,2024-07-15,Global Advisor 082,V09,Africa,2016,0.6671,0.0624,249691.07,15580.72,234110.35
CONT082,2024-07-22,Global Advisor 082,V09,Africa,1858,0.6451,0.0807,180572.12,14572.17,165999.95
CONT082,2024-07-29,Global Advisor 082,V09,Africa,1808,0.9448,0.0701,187822.0,13166.32,174655.68
CONT082,2024-08-05,Global Advisor 082,V09,Africa,2951,0.7924,0.0601,227575.06,13677.26,213897.8
CONT082,2024-08-12,Global Advisor 082,V09,Africa,2709,0.8187,0.0829,200225.44,16598.69,183626.75
CONT082,2024-08-19,Global Advisor 082,V09,Africa,2763,0.7312,0.0797,349635.69,27865.96,321769.73
CONT082,2024-08-26,Global Advisor 082,V09,Africa,2193,0.6781,0.0787,289466.39,22781.0,266685.39
CONT082,2024-09-02,Global Advisor 082,V09,Africa,2177,0.8044,0.0677,282374.04,19116.72,263257.32
CONT082,2024-09-09,Global Advisor 082,V09,Africa,2413,0.7446,0.0946,235310.99,22260.42,213050.57
CONT082,2024-09-16,Global Advisor 082,V09,Africa,1879,0.8403,0.0571,185612.93,10598.5,175014.43
CONT082,2024-09-23,Global Advisor 082,V09,Africa,2041,0.8935,0.0711,173679.35,12348.6,161330.75
CONT082,2024-09-30,Global Advisor 082,V09,Africa,2033,0.7701,0.0482,262089.69,12632.72,249456.97
CONT082,2024-10-07,Global Advisor 082,V09,Africa,2142,0.968,0.0703,153892.36,10818.63,143073.73
CONT082,2024-10-14,Global Advisor 082,V09,Africa,1281,0.8767,0.0794,100357.26,7968.37,92388.89
CONT082,2024-10-21,Global Advisor 082,V09,Africa,2269,0.8992,0.0869,220700.81,19178.9,201521.91
CONT082,2024-10-28,Global Advisor 082,V09,Africa,918,0.5132,0.0911,108206.61,9857.62,98348.99
CONT082,2024-11-04,Global Advisor 082,V09,Africa,1749,0.9662,0.058,200869.08,11650.41,189218.67
CONT082,2024-11-11,Global Advisor 082,V09,Africa,2184,0.6786,0.0732,207058.93,15156.71,191902.22
CONT082,2024-11-18,Global Advisor 082,V09,Africa,1143,0.6512,0.0798,80529.33,6426.24,74103.09
CONT082,2024-11-25,Global Advisor 082,V09,Africa,2773,0.8326,0.0661,269232.63,17796.28,251436.35
CONT082,2024-12-02,Global Advisor 082,V09,Africa,2601,0.8566,0.0815,229264.45,18685.05,210579.4
CONT082,2024-12-09,Global Advisor 082,V09,Africa,2319,0.8812,0.0792,215691.69,17082.78,198608.91
CONT082,2024-12-16,Global Advisor 082,V09,Africa,2090,0.9378,0.0889,188456.23,16753.76,171702.47
CONT082,2024-12-23,Global Advisor 082,V09,Africa,1721,0.9649,0.0833,162559.47,13541.2,149018.27
CONT082,2024-12-30,Global Advisor 082,V09,Africa,2624,0.9724,0.0568,326282.87,18532.87,307750.0
CONT083,2023-01-02,Global Advisor 083,V02,North America,2014,0.6402,0.0692,238961.4,16536.13,222425.27
CONT083,2023-01-09,Global Advisor 083,V02,North America,2729,0.6601,0.0955,219875.2,20998.08,198877.12
CONT083,2023-01-16,Global Advisor 083,V02,North America,2698,0.7061,0.0818,301339.31,24649.56,276689.75
CONT083,2023-01-23,Global Advisor 083,V02,North America,2081,0.7784,0.0874,208756.49,18245.32,190511.17
CONT083,2023-01-30,Global Advisor 083,V02,North America,2705,0.6068,0.0784,219866.82,17237.56,202629.26
CONT083,2023-02-06,Global Advisor 083,V02,North America,2264,0.63,0.084,239285.57,20099.99,219185.58
CONT083,2023-02-13,Global Advisor 083,V02,North America,3520,0.8124,0.0991,323841.45,32092.69,291748.76
CONT083,2023-02-20,Global Advisor 083,V02,North America,2593,0.9323,0.0863,193848.03,16729.08,177118.95
CONT083,2023-02-27,Global Advisor 083,V02,North America,2287,0.935,0.0581,231474.27,13448.66,218025.61
CONT083,2023-03-06,Global Advisor 083,V02,North America,2413,0.6482,0.0873,319277.3,27872.91,291404.39
CONT083,2023-03-13,Global Advisor 083,V02,North America,2315,0.6103,0.1084,224415.25,24326.61,200088.64
CONT083,2023-03-20,Global Advisor 083,V02,North America,1989,0.7761,0.0858,259183.17,22237.92,236945.25
CONT083,2023-03-27,Global Advisor 083,V02,North America,2880,0.9418,0.0979,304555.12,29815.95,274739.17
CONT083,2023-04-03,Global Advisor 083,V02,North America,2900,0.809,0.0923,237619.81,21932.31,215687.5
CONT083,2023-04-10,Global Advisor 083,V02,North America,1507,0.7816,0.0998,137055.75,13678.16,123377.59
CONT083,2023-04-17,Global Advisor 083,V02,North America,3400,0.7197,0.0993,421369.02,41841.94,379527.08
CONT083,2023-04-24,Global Advisor 083,V02,North America,2395,0.6809,0.0779,272473.22,21225.66,251247.56
CONT083,2023-05-01,Global Advisor 083,V02,North America,2832,0.6735,0.0946,364743.49,34504.73,330238.76
CONT083,2023-05-08,Global Advisor 083,V02,North America,3003,0.747,0.102,334961.5,34166.07,300795.43
CONT083,2023-05-15,Global Advisor 083,V02,North America,2200,0.8455,0.1031,266337.69,27459.42,238878.27
CONT083,2023-05-22,Global Advisor 083,V02,North America,2461,0.6833,0.0973,192871.98,18766.44,174105.54
CONT083,2023-05-29,Global Advisor 083,V02,North America,1439,0.99,0.1128,153608.79,17327.07,136281.72
CONT083,2023-06-05,Global Advisor 083,V02,North America,2896,0.8401,0.1002,204587.13,20499.63,184087.5
CONT083,2023-06-12,Global Advisor 083,V02,North America,2380,0.7034,0.1315,288733.02,37968.39,250764.63
CONT083,2023-06-19,Global Advisor 083,V02,North America,1294,0.8488,0.1154,104971.0,12113.65,92857.35
CONT083,2023-06-26,Global Advisor 083,V02,North America,2399,0.9047,0.1001,189534.21,18972.37,170561.84
CONT083,2023-07-03,Global Advisor 083,V02,North America,1643,0.7834,0.1083,123328.39,13356.46,109971.93
CONT083,2023-07-10,Global Advisor 083,V02,North America,2463,0.726,0.114,238958.46,27241.26,211717.2
CONT083,2023-07-17,Global Advisor 083,V02,North America,2130,0.6919,0.1023,233993.27,23937.51,210055.76
CONT083,2023-07-24,Global Advisor 083,V02,North America,1842,0.8425,0.1009,143075.4,14436.31,128639.09
CONT083,2023-07-31,Global Advisor 083,V02,North America,2408,0.8729,0.1085,204831.98,22224.27,182607.71
CONT083,2023-08-07,Global Advisor 083,V02,North America,2908,0.6175,0.1228,214608.27,26353.9,188254.37
CONT083,2023-08-14,Global Advisor 083,V02,North America,1386,0.9169,0.1197,125406.77,15011.19,110395.58
CONT083,2023-08-21,Global Advisor 083,V02,North America,1384,0.829,0.115,109716.46,12617.39,97099.07
CONT083,2023-08-28,Global Advisor 083,V02,North America,2380,0.8319,0.1182,183433.04,21681.79,161751.25
CONT083,2023-09-04,Global Advisor 083,V02,North America,2214,0.781,0.1324,172579.76,22849.56,149730.2
CONT083,2023-09-11,Global Advisor 083,V02,North America,2061,0.8645,0.1188,155310.54,18450.89,136859.65
CONT083,2023-09-18,Global Advisor 083,V02,North America,1508,0.8993,0.1324,140910.17,18656.51,122253.66
CONT083,2023-09-25,Global Advisor 083,V02,North America,1202,0.8668,0.1359,99507.4,13523.06,85984.34
CONT083,2023-10-02,Global Advisor 083,V02,North America,2623,0.8769,0.1142,313994.65,35858.19,278136.46
CONT083,2023-10-09,Global Advisor 083,V02,North America,2348,0.99,0.1176,181717.93,21370.03,160347.9
CONT083,2023-10-16,Global Advisor 083,V02,North America,3286,0.7884,0.1352,434220.01,58706.55,375513.46
CONT083,2023-10-23,Global Advisor 083,V02,North America,1499,0.7589,0.1236,145260.32,17954.18,127306.14
CONT083,2023-10-30,Global Advisor 083,V02,North America,2513,0.6269,0.1215,231821.65,28166.33,203655.32
CONT083,2023-11-06,Global Advisor 083,V02,North America,1164,0.766,0.1232,119920.61,14774.22,105146.39
CONT083,2023-11-13,Global Advisor 083,V02,North America,2150,0.7017,0.1268,197462.13,25038.2,172423.93
CONT083,2023-11-20,Global Advisor 083,V02,North America,2600,0.7864,0.138,264833.17,36546.98,228286.19
CONT083,2023-11-27,Global Advisor 083,V02,North America,1627,0.964,0.1213,190816.5,23146.04,167670.46
CONT083,2023-12-04,Global Advisor 083,V02,North America,2562,0.7458,0.1495,242615.81,36271.06,206344.75
CONT083,2023-12-11,Global Advisor 083,V02,North America,2467,0.7789,0.1381,327672.89,45251.63,282421.26
CONT083,2023-12-18,Global Advisor 083,V02,North America,1580,0.7673,0.13,200256.2,26033.31,174222.89
CONT083,2023-12-25,Global Advisor 083,V02,North America,1683,0.7681,0.1377,181418.87,24981.38,156437.49
CONT083,2024-01-01,Global Advisor 083,V02,North America,1829,0.7015,0.1457,172670.39,25158.08,147512.31
CONT083,2024-01-08,Global Advisor 083,V02,North America,1650,0.9123,0.1327,221496.77,29392.62,192104.15
CONT083,2024-01-15,Global Advisor 083,V02,North America,2945,0.8365,0.1313,363647.24,47746.88,315900.36
CONT083,2024-01-22,Global Advisor 083,V02,North America,1426,0.7577,0.1206,174724.73,21071.8,153652.93
CONT083,2024-01-29,Global Advisor 083,V02,North America,2798,0.7196,0.144,321681.2,46322.09,275359.11
CONT083,2024-02-05,Global Advisor 083,V02,North America,3491,0.795,0.1481,354352.89,52479.66,301873.23
CONT083,2024-02-12,Global Advisor 083,V02,North America,1821,0.783,0.1554,150347.69,23364.03,126983.66
CONT083,2024-02-19,Global Advisor 083,V02,North America,2575,0.8063,0.1387,310698.74,43093.92,267604.82
CONT083,2024-02-26,Global Advisor 083,V02,North America,2851,0.9761,0.1473,250651.53,36920.97,213730.56
CONT083,2024-03-04,Global Advisor 083,V02,North America,1945,0.8526,0.1508,219363.81,33080.06,186283.75
CONT083,2024-03-11,Global Advisor 083,V02,North America,2315,0.7074,0.174,199130.5,34648.71,164481.79
CONT083,2024-03-18,Global Advisor 083,V02,North America,2487,0.9454,0.1558,308499.33,48064.2,260435.13
CONT083,2024-03-25,Global Advisor 083,V02,North America,3098,0.7459,0.1626,227363.99,36969.38,190394.61
CONT083,2024-04-01,Global Advisor 083,V02,North America,2535,0.8363,0.138,324019.05,44714.63,279304.42
CONT083,2024-04-08,Global Advisor 083,V02,North America,2541,0.9055,0.1516,316430.66,47970.89,268459.77
CONT083,2024-04-15,Global Advisor 083,V02,North America,2971,0.9386,0.1679,296420.8,49769.05,246651.75
CONT083,2024-04-22,Global Advisor 083,V02,North America,3085,0.7365,0.1483,284183.2,42144.37,242038.83
CONT083,2024-04-29,Global Advisor 083,V02,North America,2000,0.6828,0.1471,211908.19,31171.69,180736.5
CONT083,2024-05-06,Global Advisor 083,V02,North America,2602,0.99,0.1693,300113.47,50809.21,249304.26
CONT083,2024-05-13,Global Advisor 083,V02,North America,2952,0.9655,0.1595,330872.91,52774.23,278098.68
CONT083,2024-05-20,Global Advisor 083,V02,North America,2822,0.8179,0.1551,296618.48,46005.53,250612.95
CONT083,2024-05-27,Global Advisor 083,V02,North America,2685,0.4966,0.1674,335670.91,56191.31,279479.6
CONT083,2024-06-03,Global Advisor 083,V02,North America,1878,0.7648,0.1642,250864.09,41191.88,209672.21
CONT083,2024-06-10,Global Advisor 083,V02,North America,2711,0.7543,0.1786,358953.29,64109.06,294844.23
CONT083,2024-06-17,Global Advisor 083,V02,North America,2297,0.8835,0.1623,236259.48,38344.91,197914.57
CONT083,2024-06-24,Global Advisor 083,V02,North America,2485,0.7865,0.1761,293761.77,51731.45,242030.32
CONT083,2024-07-01,Global Advisor 083,V02,North America,2047,0.7889,0.1697,185630.75,31501.54,154129.21
CONT083,2024-07-08,Global Advisor 083,V02,North America,2887,0.7042,0.1689,209486.87,35382.33,174104.54
CONT083,2024-07-15,Global Advisor 083,V02,North America,2952,0.6923,0.1747,391887.25,68462.7,323424.55
CONT083,2024-07-22,Global Advisor 083,V02,North America,1723,0.7267,0.1805,150232.62,27116.99,123115.63
CONT083,2024-07-29,Global Advisor 083,V02,North America,2481,0.7696,0.1784,237347.33,42342.76,195004.57
CONT083,2024-08-05,Global Advisor 083,V02,North America,1496,0.5772,0.181,195478.31,35381.57,160096.74
CONT083,2024-08-12,Global Advisor 083,V02,North America,787,0.9194,0.1765,79526.4,14036.41,65489.99
CONT083,2024-08-19,Global Advisor 083,V02,North America,2482,0.6751,0.1794,296261.05,53149.23,243111.82
CONT083,2024-08-26,Global Advisor 083,V02,North America,1912,0.551,0.1784,157366.55,28074.19,129292.36
CONT083,2024-09-02,Global Advisor 083,V02,North America,2975,0.9505,0.1741,227227.53,39560.31,187667.22
CONT083,2024-09-09,Global Advisor 083,V02,North America,2685,0.5717,0.163,344992.33,56233.75,288758.58
CONT083,2024-09-16,Global Advisor 083,V02,North America,1912,0.8431,0.18,149481.05,26906.59,122574.46
CONT083,2024-09-23,Global Advisor 083,V02,North America,1691,0.811,0.1899,212087.76,40275.47,171812.29
CONT083,2024-09-30,Global Advisor 083,V02,North America,1909,0.99,0.1976,180600.95,35686.75,144914.2
CONT083,2024-10-07,Global Advisor 083,V02,North America,2280,0.8375,0.1855,253835.96,47086.57,206749.39
CONT083,2024-10-14,Global Advisor 083,V02,North America,2414,0.6295,0.1844,176213.05,32493.69,143719.36
CONT083,2024-10-21,Global Advisor 083,V02,North America,1263,0.6307,0.1821,139015.8,25314.78,113701.02
CONT083,2024-10-28,Global Advisor 083,V02,North America,1886,0.8548,0.1863,212693.03,39624.71,173068.32
CONT083,2024-11-04,Global Advisor 083,V02,North America,1329,0.9022,0.1844,129012.62,23789.93,105222.69
CONT083,2024-11-11,Global Advisor 083,V02,North America,2787,0.7878,0.2015,335811.61,67666.04,268145.57
CONT083,2024-11-18,Global Advisor 083,V02,North America,2479,0.6651,0.1742,210175.89,36612.64,173563.25
CONT083,2024-11-25,Global Advisor 083,V02,North America,2253,0.5984,0.1807,268871.84,48585.14,220286.7
CONT083,2024-12-02,Global Advisor 083,V02,North America,2434,0.6902,0.1899,269182.12,51117.68,218064.44
CONT083,2024-12-09,Global Advisor 083,V02,North America,2374,0.7377,0.1769,254326.86,44990.42,209336.44
CONT083,2024-12-16,Global Advisor 083,V02,North America,1996,0.8932,0.1916,226047.07,43310.62,182736.45
CONT083,2024-12-23,Global Advisor 083,V02,North America,1143,0.7288,0.1834,96195.59,17642.27,78553.32
CONT083,2024-12-30,Global Advisor 083,V02,North America,2783,0.8373,0.1839,258723.98,47579.34,211144.64
CONT084,2023-01-02,Global Advisor 084,V10,Nordics,2257,0.6291,0.1138,281734.78,32061.42,249673.36
CONT084,2023-01-09,Global Advisor 084,V10,Nordics,1815,0.7392,0.1048,237736.52,24914.79,212821.73
CONT084,2023-01-16,Global Advisor 084,V10,Nordics,1735,0.8497,0.09,185081.8,16657.36,168424.44
CONT084,2023-01-23,Global Advisor 084,V10,Nordics,2674,0.7524,0.0873,213002.6,18595.13,194407.47
CONT084,2023-01-30,Global Advisor 084,V10,Nordics,2721,0.6121,0.0898,331378.52,29757.79,301620.73
CONT084,2023-02-06,Global Advisor 084,V10,Nordics,2609,0.9896,0.1057,233191.5,24648.34,208543.16
CONT084,2023-02-13,Global Advisor 084,V10,Nordics,2648,0.9088,0.099,289151.48,28626.0,260525.48
CONT084,2023-02-20,Global Advisor 084,V10,Nordics,3002,0.7956,0.0981,321464.12,31535.63,289928.49
CONT084,2023-02-27,Global Advisor 084,V10,Nordics,1502,0.5294,0.0907,185975.0,16867.93,169107.07
CONT084,2023-03-06,Global Advisor 084,V10,Nordics,3269,0.7713,0.1053,423326.77,44576.31,378750.46
CONT084,2023-03-13,Global Advisor 084,V10,Nordics,3079,0.6972,0.1222,266342.93,32547.11,233795.82
CONT084,2023-03-20,Global Advisor 084,V10,Nordics,2523,0.8707,0.1037,298578.02,30962.54,267615.48
CONT084,2023-03-27,Global Advisor 084,V10,Nordics,2311,0.8924,0.0879,166539.5,14638.82,151900.68
CONT084,2023-04-03,Global Advisor 084,V10,Nordics,1888,0.7685,0.0977,217589.37,21258.48,196330.89
CONT084,2023-04-10,Global Advisor 084,V10,Nordics,2154,0.8096,0.0987,153318.88,15132.57,138186.31
CONT084,2023-04-17,Global Advisor 084,V10,Nordics,2850,0.7451,0.0987,249943.66,24669.44,225274.22
CONT084,2023-04-24,Global Advisor 084,V10,Nordics,2215,0.7593,0.1036,195544.89,20258.45,175286.44
CONT084,2023-05-01,Global Advisor 084,V10,Nordics,2251,0.5403,0.075,168463.29,12634.75,155828.54
CONT084,2023-05-08,Global Advisor 084,V10,Nordics,3002,0.982,0.1005,278951.92,28034.67,250917.25
CONT084,2023-05-15,Global Advisor 084,V10,Nordics,1471,0.7495,0.0882,180905.98,15955.91,164950.07
CONT084,2023-05-22,Global Advisor 084,V10,Nordics,3131,0.8505,0.1058,239325.45,25320.63,214004.82
CONT084,2023-05-29,Global Advisor 084,V10,Nordics,3293,0.6731,0.0824,358129.14,29509.84,328619.3
CONT084,2023-06-05,Global Advisor 084,V10,Nordics,2244,0.652,0.0894,203963.86,18234.37,185729.49
CONT084,2023-06-12,Global Advisor 084,V10,Nordics,1923,0.7863,0.0958,227031.96,21749.66,205282.3
CONT084,2023-06-19,Global Advisor 084,V10,Nordics,1875,0.9608,0.1055,226754.36,23922.58,202831.78
CONT084,2023-06-26,Global Advisor 084,V10,Nordics,2575,0.6905,0.0987,313808.49,30972.9,282835.59
CONT084,2023-07-03,Global Advisor 084,V10,Nordics,2142,0.8674,0.1067,283387.63,30237.46,253150.17
CONT084,2023-07-10,Global Advisor 084,V10,Nordics,2584,0.6772,0.0799,198354.39,15848.52,182505.87
CONT084,2023-07-17,Global Advisor 084,V10,Nordics,3003,0.7375,0.0838,272341.52,22822.22,249519.3
CONT084,2023-07-24,Global Advisor 084,V10,Nordics,1665,0.8418,0.1028,217327.5,22341.27,194986.23
CONT084,2023-07-31,Global Advisor 084,V10,Nordics,2646,0.8896,0.1006,295172.94,29694.4,265478.54
CONT084,2023-08-07,Global Advisor 084,V10,Nordics,2320,0.7,0.0789,259558.39,20479.16,239079.23
CONT084,2023-08-14,Global Advisor 084,V10,Nordics,1957,0.6788,0.1187,211405.76,25093.86,186311.9
CONT084,2023-08-21,Global Advisor 084,V10,Nordics,1855,0.8838,0.082,208579.96,17103.56,191476.4
CONT084,2023-08-28,Global Advisor 084,V10,Nordics,2048,0.8954,0.1037,230287.49,23880.81,206406.68
CONT084,2023-09-04,Global Advisor 084,V10,Nordics,1841,0.5944,0.1036,147209.49,15250.9,131958.59
CONT084,2023-09-11,Global Advisor 084,V10,Nordics,1937,0.7711,0.083,221877.96,18415.87,203462.09
CONT084,2023-09-18,Global Advisor 084,V10,Nordics,2238,0.752,0.1049,187186.47,19635.86,167550.61
CONT084,2023-09-25,Global Advisor 084,V10,Nordics,1088,0.775,0.0894,95291.9,8519.1,86772.8
CONT084,2023-10-02,Global Advisor 084,V10,Nordics,3018,0.6002,0.1113,287177.31,31962.83,255214.48
CONT084,2023-10-09,Global Advisor 084,V10,Nordics,2104,0.8841,0.088,173651.38,15281.32,158370.06
CONT084,2023-10-16,Global Advisor 084,V10,Nordics,2281,0.8848,0.0909,170252.03,15475.91,154776.12
CONT084,2023-10-23,Global Advisor 084,V10,Nordics,2829,0.8683,0.0984,347672.11,34210.94,313461.17
CONT084,2023-10-30,Global Advisor 084,V10,Nordics,2035,0.7651,0.0972,150785.72,14656.37,136129.35
CONT084,2023-11-06,Global Advisor 084,V10,Nordics,1243,0.7906,0.1063,150564.24,16004.98,134559.26
CONT084,2023-11-13,Global Advisor 084,V10,Nordics,2097,0.8323,0.1123,194605.71,21854.22,172751.49
CONT084,2023-11-20,Global Advisor 084,V10,Nordics,2567,0.8833,0.0888,266659.02,23679.32,242979.7
CONT084,2023-11-27,Global Advisor 084,V10,Nordics,2467,0.7456,0.0831,180984.66,15039.83,165944.83
CONT084,2023-12-04,Global Advisor 084,V10,Nordics,2265,0.99,0.0999,179593.3,17941.37,161651.93
CONT084,2023-12-11,Global Advisor 084,V10,Nordics,1974,0.8567,0.1014,169508.13,17188.12,152320.01
CONT084,2023-12-18,Global Advisor 084,V10,Nordics,2124,0.828,0.1058,229042.13,24232.66,204809.47
CONT084,2023-12-25,Global Advisor 084,V10,Nordics,2586,0.6143,0.1037,332827.31,34514.19,298313.12
CONT084,2024-01-01,Global Advisor 084,V10,Nordics,2568,0.7617,0.0978,262441.62,25666.79,236774.83
CONT084,2024-01-08,Global Advisor 084,V10,Nordics,2352,0.6107,0.0898,187188.97,16809.57,170379.4
CONT084,2024-01-15,Global Advisor 084,V10,Nordics,2782,0.99,0.0959,254655.23,24421.44,230233.79
CONT084,2024-01-22,Global Advisor 084,V10,Nordics,2489,0.99,0.1069,331568.97,35444.72,296124.25
CONT084,2024-01-29,Global Advisor 084,V10,Nordics,2536,0.5985,0.1077,315456.35,33974.65,281481.7
CONT084,2024-02-05,Global Advisor 084,V10,Nordics,1797,0.8558,0.0968,216029.46,20911.65,195117.81
CONT084,2024-02-12,Global Advisor 084,V10,Nordics,1954,0.7788,0.0874,182774.84,15974.52,166800.32
CONT084,2024-02-19,Global Advisor 084,V10,Nordics,2853,0.7136,0.1082,361065.25,39067.26,321997.99
CONT084,2024-02-26,Global Advisor 084,V10,Nordics,2201,0.9638,0.0831,222649.84,18502.2,204147.64
CONT084,2024-03-04,Global Advisor 084,V10,Nordics,2268,0.8768,0.0966,264807.13,25580.37,239226.76
CONT084,2024-03-11,Global Advisor 084,V10,Nordics,2948,0.45,0.0985,319310.96,31452.13,287858.83
CONT084,2024-03-18,Global Advisor 084,V10,Nordics,2526,0.7536,0.1022,254831.08,26043.74,228787.34
CONT084,2024-03-25,Global Advisor 084,V10,Nordics,2205,0.8097,0.1134,269595.4,30572.12,239023.28
CONT084,2024-04-01,Global Advisor 084,V10,Nordics,2821,0.7582,0.0916,363882.34,33331.62,330550.72
CONT084,2024-04-08,Global Advisor 084,V10,Nordics,1785,0.8147,0.108,161552.97,17447.72,144105.25
CONT084,2024-04-15,Global Advisor 084,V10,Nordics,3062,0.8291,0.0955,345794.36,33023.36,312771.0
CONT084,2024-04-22,Global Advisor 084,V10,Nordics,2016,0.5982,0.1,240408.81,24040.88,216367.93
CONT084,2024-04-29,Global Advisor 084,V10,Nordics,2726,0.9393,0.0952,327468.73,31175.02,296293.71
CONT084,2024-05-06,Global Advisor 084,V10,Nordics,2752,0.6455,0.0996,361219.58,35977.47,325242.11
CONT084,2024-05-13,Global Advisor 084,V10,Nordics,1717,0.5589,0.0843,230736.51,19451.09,211285.42
CONT084,2024-05-20,Global Advisor 084,V10,Nordics,2525,0.8454,0.0917,250986.08,23015.42,227970.66
CONT084,2024-05-27,Global Advisor 084,V10,Nordics,2587,0.5795,0.1123,274223.26,30795.27,243427.99
CONT084,2024-06-03,Global Advisor 084,V10,Nordics,1938,0.7441,0.1108,204325.46,22639.26,181686.2
CONT084,2024-06-10,Global Advisor 084,V10,Nordics,2020,0.8976,0.0914,252938.72,23118.6,229820.12
CONT084,2024-06-17,Global Advisor 084,V10,Nordics,2576,0.5828,0.1031,215428.22,22210.65,193217.57
CONT084,2024-06-24,Global Advisor 084,V10,Nordics,1934,0.7388,0.1092,195992.23,21402.35,174589.88
CONT084,2024-07-01,Global Advisor 084,V10,Nordics,3157,0.9348,0.0885,309947.3,27430.34,282516.96
CONT084,2024-07-08,Global Advisor 084,V10,Nordics,1303,0.99,0.0952,129126.07,12292.8,116833.27
CONT084,2024-07-15,Global Advisor 084,V10,Nordics,2233,0.7262,0.1093,192274.72,21015.63,171259.09
CONT084,2024-07-22,Global Advisor 084,V10,Nordics,2879,0.7362,0.0989,368760.4,36470.4,332290.0
CONT084,2024-07-29,Global Advisor 084,V10,Nordics,2568,0.6515,0.1021,239850.5,24488.74,215361.76
CONT084,2024-08-05,Global Advisor 084,V10,Nordics,863,0.8866,0.0893,63241.85,5647.5,57594.35
CONT084,2024-08-12,Global Advisor 084,V10,Nordics,2026,0.45,0.1024,244388.59,25025.39,219363.2
CONT084,2024-08-19,Global Advisor 084,V10,Nordics,1816,0.8597,0.1045,177855.1,18585.86,159269.24
CONT084,2024-08-26,Global Advisor 084,V10,Nordics,2209,0.946,0.1083,190945.76,20679.43,170266.33
CONT084,2024-09-02,Global Advisor 084,V10,Nordics,1897,0.762,0.1155,135939.92,15701.06,120238.86
CONT084,2024-09-09,Global Advisor 084,V10,Nordics,3165,0.8919,0.1093,286495.74,31313.98,255181.76
CONT084,2024-09-16,Global Advisor 084,V10,Nordics,2193,0.7742,0.1129,252179.87,28471.11,223708.76
CONT084,2024-09-23,Global Advisor 084,V10,Nordics,2327,0.696,0.1075,264206.51,28402.2,235804.31
CONT084,2024-09-30,Global Advisor 084,V10,Nordics,1780,0.612,0.1211,209650.06,25388.62,184261.44
CONT084,2024-10-07,Global Advisor 084,V10,Nordics,1789,0.45,0.1071,130298.85,13955.01,116343.84
CONT084,2024-10-14,Global Advisor 084,V10,Nordics,1708,0.99,0.0989,135013.56,13352.84,121660.72
CONT084,2024-10-21,Global Advisor 084,V10,Nordics,2648,0.7967,0.0941,202610.95,19065.69,183545.26
CONT084,2024-10-28,Global Advisor 084,V10,Nordics,1733,0.5657,0.0802,124011.78,9945.74,114066.04
CONT084,2024-11-04,Global Advisor 084,V10,Nordics,2046,0.99,0.1152,257401.13,29652.61,227748.52
CONT084,2024-11-11,Global Advisor 084,V10,Nordics,2951,0.8043,0.101,346558.0,35002.36,311555.64
CONT084,2024-11-18,Global Advisor 084,V10,Nordics,2584,0.8099,0.1128,221555.12,24991.42,196563.7
CONT084,2024-11-25,Global Advisor 084,V10,Nordics,2653,0.8089,0.0981,300097.29,29439.54,270657.75
CONT084,2024-12-02,Global Advisor 084,V10,Nordics,2393,0.8576,0.1131,205174.45,23205.23,181969.22
CONT084,2024-12-09,Global Advisor 084,V10,Nordics,2584,0.8843,0.1102,328099.03,36156.51,291942.52
CONT084,2024-12-16,Global Advisor 084,V10,Nordics,1980,0.9735,0.1183,228667.49,27051.36,201616.13
CONT084,2024-12-23,Global Advisor 084,V10,Nordics,2439,0.8014,0.1122,243054.0,27270.66,215783.34
CONT084,2024-12-30,Global Advisor 084,V10,Nordics,2856,0.7989,0.099,377225.81,37345.36,339880.45
CONT085,2023-01-02,Global Advisor 085,V05,APAC,2143,0.9288,0.108,162591.77,17559.91,145031.86
CONT085,2023-01-09,Global Advisor 085,V05,APAC,1421,0.8752,0.114,181532.16,20694.67,160837.49
CONT085,2023-01-16,Global Advisor 085,V05,APAC,2061,0.9164,0.1193,198901.22,23728.92,175172.3
CONT085,2023-01-23,Global Advisor 085,V05,APAC,2218,0.9355,0.116,287365.14,33334.36,254030.78
CONT085,2023-01-30,Global Advisor 085,V05,APAC,2013,0.7527,0.0804,197619.99,15888.65,181731.34
CONT085,2023-02-06,Global Advisor 085,V05,APAC,1596,0.7071,0.12,169949.13,20393.9,149555.23
CONT085,2023-02-13,Global Advisor 085,V05,APAC,3199,0.7715,0.0953,258964.24,24679.29,234284.95
CONT085,2023-02-20,Global Advisor 085,V05,APAC,2510,0.7883,0.1017,216616.56,22029.9,194586.66
CONT085,2023-02-27,Global Advisor 085,V05,APAC,2158,0.7675,0.1273,290364.19,36963.36,253400.83
CONT085,2023-03-06,Global Advisor 085,V05,APAC,3250,0.6843,0.1139,252354.7,28743.2,223611.5
CONT085,2023-03-13,Global Advisor 085,V05,APAC,2127,0.9199,0.1111,250753.47,27858.71,222894.76
CONT085,2023-03-20,Global Advisor 085,V05,APAC,2706,0.581,0.1017,345524.67,35139.86,310384.81
CONT085,2023-03-27,Global Advisor 085,V05,APAC,2077,0.817,0.1222,225010.37,27496.27,197514.1
